,Province_State,Country_Region,Lat,Long,Date,Confirmed,Deaths,Recovered,geometry
17928,,Paraguay,-23.4425,-58.4438,3/30/20,64,3,1,POINT (-58.4438 -23.4425)
17929,,Peru,-9.19,-75.0152,3/30/20,950,24,53,POINT (-75.01519999999999 -9.19)
17930,,Philippines,13.0,122.0,3/30/20,1546,78,42,POINT (122 13)
17931,,Poland,51.9194,19.1451,3/30/20,2055,31,7,POINT (19.1451 51.9194)
17932,,Portugal,39.3999,-8.2245,3/30/20,6408,140,43,POINT (-8.224500000000001 39.3999)
17933,,Qatar,25.3548,51.1839,3/30/20,693,1,51,POINT (51.1839 25.3548)
17934,,Romania,45.9432,24.9668,3/30/20,2109,65,209,POINT (24.9668 45.9432)
17935,,Russia,60.0,90.0,3/30/20,1836,9,66,POINT (90 60)
17936,,Rwanda,-1.9403,29.8739,3/30/20,70,0,0,POINT (29.8739 -1.9403)
17937,,Saint Lucia,13.9094,-60.9789,3/30/20,9,0,1,POINT (-60.9789 13.9094)
17938,,Saint Vincent and the Grenadines,12.9843,-61.2872,3/30/20,1,0,1,POINT (-61.2872 12.9843)
17939,,San Marino,43.9424,12.4578,3/30/20,230,25,13,POINT (12.4578 43.9424)
17940,,Saudi Arabia,24.0,45.0,3/30/20,1453,8,115,POINT (45 24)
17941,,Senegal,14.4974,-14.4524,3/30/20,162,0,27,POINT (-14.4524 14.4974)
17942,,Serbia,44.0165,21.0059,3/30/20,785,16,0,POINT (21.0059 44.0165)
17943,,Seychelles,-4.6796,55.492,3/30/20,8,0,0,POINT (55.492 -4.6796)
17944,,Singapore,1.2833,103.8333,3/30/20,879,3,228,POINT (103.8333 1.2833)
17945,,Slovakia,48.669,19.699,3/30/20,336,0,7,POINT (19.699 48.669)
17946,,Slovenia,46.1512,14.9955,3/30/20,756,11,10,POINT (14.9955 46.1512)
17947,,Somalia,5.1521,46.1996,3/30/20,3,0,0,POINT (46.1996 5.1521)
17948,,South Africa,-30.5595,22.9375,3/30/20,1326,3,31,POINT (22.9375 -30.5595)
17949,,Spain,40.0,-4.0,3/30/20,87956,7716,16780,POINT (-4 40)
17950,,Sri Lanka,7.0,81.0,3/30/20,122,2,15,POINT (81 7)
17951,,Sudan,12.8628,30.2176,3/30/20,6,2,0,POINT (30.2176 12.8628)
17952,,Suriname,3.9193,-56.0278,3/30/20,8,0,0,POINT (-56.0278 3.9193)
17953,,Sweden,63.0,16.0,3/30/20,4028,146,16,POINT (16 63)
17954,,Switzerland,46.8182,8.2275,3/30/20,15922,359,1823,POINT (8.227499999999999 46.8182)
17955,,Taiwan*,23.7,121.0,3/30/20,306,5,39,POINT (121 23.7)
17956,,Tanzania,-6.369,34.8888,3/30/20,19,0,1,POINT (34.8888 -6.369)
17957,,Thailand,15.0,101.0,3/30/20,1524,9,229,POINT (101 15)
17958,,Togo,8.6195,0.8248,3/30/20,30,1,1,POINT (0.8248 8.6195)
17959,,Trinidad and Tobago,10.6918,-61.2225,3/30/20,82,3,1,POINT (-61.2225 10.6918)
17960,,Tunisia,34.0,9.0,3/30/20,312,8,3,POINT (9 34)
17961,,Turkey,38.9637,35.2433,3/30/20,10827,168,162,POINT (35.2433 38.9637)
17962,,Uganda,1.0,32.0,3/30/20,33,0,0,POINT (32 1)
17963,,Ukraine,48.3794,31.1656,3/30/20,548,13,8,POINT (31.1656 48.3794)
17964,,United Arab Emirates,24.0,54.0,3/30/20,611,5,61,POINT (54 24)
17965,Bermuda,United Kingdom,32.3078,-64.7505,3/30/20,27,0,2,POINT (-64.7505 32.3078)
17966,Cayman Islands,United Kingdom,19.3133,-81.2546,3/30/20,12,1,0,POINT (-81.2546 19.3133)
17967,Channel Islands,United Kingdom,49.3723,-2.3644,3/30/20,141,2,0,POINT (-2.3644 49.3723)
17968,Gibraltar,United Kingdom,36.1408,-5.3536,3/30/20,69,0,34,POINT (-5.3536 36.1408)
17969,Isle of Man,United Kingdom,54.2361,-4.5481,3/30/20,49,0,0,POINT (-4.5481 54.2361)
17970,Montserrat,United Kingdom,16.7425,-62.1874,3/30/20,5,0,0,POINT (-62.1874 16.7425)
17971,,United Kingdom,55.3781,-3.4360000000000004,3/30/20,22141,1408,135,POINT (-3.436 55.3781)
17972,,Uruguay,-32.5228,-55.7658,3/30/20,310,1,0,POINT (-55.7658 -32.5228)
17973,,US,37.0902,-95.7129,3/30/20,161807,2978,5644,POINT (-95.7129 37.0902)
17974,,Uzbekistan,41.3775,64.5853,3/30/20,149,2,7,POINT (64.5853 41.3775)
17975,,Venezuela,6.4238,-66.5897,3/30/20,135,3,39,POINT (-66.58969999999999 6.4238)
17976,,Vietnam,16.0,108.0,3/30/20,203,0,55,POINT (108 16)
17977,,Zambia,-15.4167,28.2833,3/30/20,35,0,0,POINT (28.2833 -15.4167)
17978,,Zimbabwe,-20.0,30.0,3/30/20,7,1,0,POINT (30 -20)
17979,Diamond Princess,Canada,0.0,0.0,3/30/20,0,1,0,POINT (0 0)
17980,,Dominica,15.415,-61.371,3/30/20,11,0,0,POINT (-61.371 15.415)
17981,,Grenada,12.1165,-61.679,3/30/20,9,0,0,POINT (-61.679 12.1165)
17982,,Mozambique,-18.665695,35.529562,3/30/20,8,0,0,POINT (35.529562 -18.665695)
17983,,Syria,34.802075,38.99681500000001,3/30/20,10,2,0,POINT (38.99681500000001 34.802075)
17984,,Timor-Leste,-8.874217,125.727539,3/30/20,1,0,0,POINT (125.727539 -8.874217)
17985,,Belize,13.1939,-59.5432,3/30/20,3,0,0,POINT (-59.5432 13.1939)
17986,,Laos,19.85627,102.495496,3/30/20,8,0,0,POINT (102.495496 19.85627)
17987,,Libya,26.3351,17.228331,3/30/20,8,0,0,POINT (17.228331 26.3351)
17988,,West Bank and Gaza,31.9522,35.2332,3/30/20,116,1,18,POINT (35.2332 31.9522)
17989,,Guinea-Bissau,11.8037,-15.1804,3/30/20,8,0,0,POINT (-15.1804 11.8037)
17990,,Mali,17.570692,-3.996166000000001,3/30/20,25,2,0,POINT (-3.996166000000001 17.570692)
17991,,Saint Kitts and Nevis,17.357822,-62.782998,3/30/20,7,0,0,POINT (-62.782998 17.357822)
17992,Northwest Territories,Canada,64.8255,-124.8457,3/30/20,1,0,0,POINT (-124.8457 64.82550000000001)
17993,Yukon,Canada,64.2823,-135.0,3/30/20,4,0,0,POINT (-135 64.28230000000001)
17994,,Kosovo,42.602636,20.902977,3/30/20,94,1,1,POINT (20.902977 42.602636)
17995,,Burma,21.9162,95.956,3/30/20,14,0,0,POINT (95.956 21.9162)
17996,Anguilla,United Kingdom,18.2206,-63.0686,3/30/20,2,0,0,POINT (-63.0686 18.2206)
17997,British Virgin Islands,United Kingdom,18.4207,-64.64,3/30/20,2,0,0,POINT (-64.64 18.4207)
17998,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,3/30/20,5,0,0,POINT (-71.7979 21.69400000000001)
17999,,MS Zaandam,0.0,0.0,3/30/20,2,0,0,POINT (0 0)
18000,,Botswana,-22.3285,24.6849,3/30/20,3,0,0,POINT (24.6849 -22.3285)
18001,,Burundi,-3.3731,29.9189,3/30/20,0,0,0,POINT (29.9189 -3.3731)
18002,,Sierra Leone,8.460555000000001,-11.779889,3/30/20,0,0,0,POINT (-11.779889 8.460555000000001)
18003,,Malawi,-13.254307999999998,34.301525,3/30/20,0,0,0,POINT (34.301525 -13.254308)
18004,Falkland Islands (Islas Malvinas),United Kingdom,-51.7963,-59.5236,3/30/20,0,0,0,POINT (-59.5236 -51.7963)
18005,Saint Pierre and Miquelon,France,46.8852,-56.3159,3/30/20,0,0,0,POINT (-56.3159 46.8852)
18006,,South Sudan,6.8770000000000024,31.307,3/30/20,0,0,0,POINT (31.307 6.877000000000002)
18007,,Western Sahara,24.2155,-12.8858,3/30/20,0,0,0,POINT (-12.8858 24.2155)
18008,,Sao Tome and Principe,0.18636,6.613081,3/30/20,0,0,0,POINT (6.613081 0.18636)
18009,,Afghanistan,33.0,65.0,3/31/20,174,4,5,POINT (65 33)
18010,,Albania,41.1533,20.1683,3/31/20,243,15,52,POINT (20.1683 41.1533)
18011,,Algeria,28.0339,1.6596,3/31/20,716,44,46,POINT (1.6596 28.0339)
18012,,Andorra,42.5063,1.5218,3/31/20,376,12,10,POINT (1.5218 42.5063)
18013,,Angola,-11.2027,17.8739,3/31/20,7,2,1,POINT (17.8739 -11.2027)
18014,,Antigua and Barbuda,17.0608,-61.7964,3/31/20,7,0,0,POINT (-61.7964 17.0608)
18015,,Argentina,-38.4161,-63.6167,3/31/20,1054,27,240,POINT (-63.6167 -38.4161)
18016,,Armenia,40.0691,45.0382,3/31/20,532,3,30,POINT (45.0382 40.0691)
18017,Australian Capital Territory,Australia,-35.4735,149.0124,3/31/20,80,1,3,POINT (149.0124 -35.4735)
18018,New South Wales,Australia,-33.8688,151.2093,3/31/20,2032,8,4,POINT (151.2093 -33.8688)
18019,Northern Territory,Australia,-12.4634,130.8456,3/31/20,17,0,0,POINT (130.8456 -12.4634)
18020,Queensland,Australia,-28.0167,153.4,3/31/20,743,2,8,POINT (153.4 -28.0167)
18021,South Australia,Australia,-34.9285,138.6007,3/31/20,337,0,6,POINT (138.6007 -34.9285)
18022,Tasmania,Australia,-41.4545,145.9707,3/31/20,69,1,5,POINT (145.9707 -41.4545)
18023,Victoria,Australia,-37.8136,144.9631,3/31/20,917,4,291,POINT (144.9631 -37.8136)
18024,Western Australia,Australia,-31.9505,115.8605,3/31/20,364,2,41,POINT (115.8605 -31.9505)
18025,,Austria,47.5162,14.5501,3/31/20,10180,128,1095,POINT (14.5501 47.5162)
18026,,Azerbaijan,40.1431,47.5769,3/31/20,298,5,26,POINT (47.5769 40.1431)
18027,,Bahamas,25.0343,-77.3963,3/31/20,14,0,1,POINT (-77.3963 25.0343)
18028,,Bahrain,26.0275,50.55,3/31/20,567,4,295,POINT (50.55 26.0275)
18029,,Bangladesh,23.685,90.3563,3/31/20,51,5,25,POINT (90.3563 23.685)
18030,,Barbados,13.1939,-59.5432,3/31/20,34,0,0,POINT (-59.5432 13.1939)
18031,,Belarus,53.7098,27.9534,3/31/20,152,1,47,POINT (27.9534 53.7098)
18032,,Belgium,50.8333,4.0,3/31/20,12775,705,1696,POINT (4 50.8333)
18033,,Benin,9.3077,2.3158,3/31/20,9,0,1,POINT (2.3158 9.307700000000001)
18034,,Bhutan,27.5142,90.4336,3/31/20,4,0,0,POINT (90.4336 27.5142)
18035,,Bolivia,-16.2902,-63.5887,3/31/20,107,6,0,POINT (-63.5887 -16.2902)
18036,,Bosnia and Herzegovina,43.9159,17.6791,3/31/20,420,13,17,POINT (17.6791 43.9159)
18037,,Brazil,-14.235,-51.9253,3/31/20,5717,201,127,POINT (-51.9253 -14.235)
18038,,Brunei,4.5353,114.7277,3/31/20,129,1,45,POINT (114.7277 4.5353)
18039,,Bulgaria,42.7339,25.4858,3/31/20,399,8,17,POINT (25.4858 42.7339)
18040,,Burkina Faso,12.2383,-1.5616,3/31/20,261,14,32,POINT (-1.5616 12.2383)
18041,,Cabo Verde,16.5388,-23.0418,3/31/20,6,1,0,POINT (-23.0418 16.5388)
18042,,Cambodia,11.55,104.9167,3/31/20,109,0,23,POINT (104.9167 11.55)
18043,,Cameroon,3.848,11.5021,3/31/20,193,6,5,POINT (11.5021 3.848)
18044,Alberta,Canada,53.9333,-116.5765,3/31/20,690,8,0,POINT (-116.5765 53.9333)
18045,British Columbia,Canada,49.2827,-123.1207,3/31/20,1013,24,0,POINT (-123.1207 49.2827)
18046,Grand Princess,Canada,37.6489,-122.6655,3/31/20,13,0,0,POINT (-122.6655 37.6489)
18047,Manitoba,Canada,53.7609,-98.8139,3/31/20,103,1,0,POINT (-98.8139 53.7609)
18048,New Brunswick,Canada,46.5653,-66.4619,3/31/20,70,0,0,POINT (-66.4619 46.5653)
18049,Newfoundland and Labrador,Canada,53.1355,-57.6604,3/31/20,152,1,0,POINT (-57.6604 53.1355)
18050,Nova Scotia,Canada,44.682,-63.7443,3/31/20,147,0,0,POINT (-63.7443 44.682)
18051,Ontario,Canada,51.2538,-85.3232,3/31/20,1966,33,0,POINT (-85.3232 51.2538)
18052,Prince Edward Island,Canada,46.5107,-63.4168,3/31/20,21,0,0,POINT (-63.4168 46.5107)
18053,Quebec,Canada,52.9399,-73.5491,3/31/20,4162,31,0,POINT (-73.5491 52.9399)
18054,Saskatchewan,Canada,52.9399,-106.4509,3/31/20,184,2,0,POINT (-106.4509 52.9399)
18055,,Central African Republic,6.6111,20.9394,3/31/20,3,0,0,POINT (20.9394 6.6111)
18056,,Chad,15.4542,18.7322,3/31/20,7,0,0,POINT (18.7322 15.4542)
18057,,Chile,-35.6751,-71.543,3/31/20,2738,12,156,POINT (-71.54300000000001 -35.6751)
18058,Anhui,China,31.8257,117.2264,3/31/20,990,6,984,POINT (117.2264 31.8257)
18059,Beijing,China,40.1824,116.4142,3/31/20,580,8,418,POINT (116.4142 40.1824)
18060,Chongqing,China,30.0572,107.874,3/31/20,579,6,570,POINT (107.874 30.0572)
18061,Fujian,China,26.0789,117.9874,3/31/20,343,1,295,POINT (117.9874 26.0789)
18062,Gansu,China,37.8099,101.0583,3/31/20,138,2,125,POINT (101.0583 37.8099)
18063,Guangdong,China,23.3417,113.4244,3/31/20,1494,8,1356,POINT (113.4244 23.3417)
18064,Guangxi,China,23.8298,108.7881,3/31/20,254,2,250,POINT (108.7881 23.8298)
18065,Guizhou,China,26.8154,106.8748,3/31/20,146,2,144,POINT (106.8748 26.8154)
18066,Hainan,China,19.1959,109.7453,3/31/20,168,6,168,POINT (109.7453 19.1959)
18067,Hebei,China,39.549,116.1306,3/31/20,321,6,310,POINT (116.1306 39.549)
18068,Heilongjiang,China,47.862,127.7615,3/31/20,484,13,469,POINT (127.7615 47.862)
18069,Henan,China,33.882,113.614,3/31/20,1276,22,1251,POINT (113.614 33.882)
18070,Hong Kong,China,22.3,114.2,3/31/20,714,4,128,POINT (114.2 22.3)
18071,Hubei,China,30.9756,112.2707,3/31/20,67801,3187,63153,POINT (112.2707 30.9756)
18072,Hunan,China,27.6104,111.7088,3/31/20,1018,4,1014,POINT (111.7088 27.6104)
18073,Inner Mongolia,China,44.0935,113.9448,3/31/20,107,1,74,POINT (113.9448 44.0935)
18074,Jiangsu,China,32.9711,119.455,3/31/20,646,0,631,POINT (119.455 32.9711)
18075,Jiangxi,China,27.614,115.7221,3/31/20,937,1,935,POINT (115.7221 27.614)
18076,Jilin,China,43.6661,126.1923,3/31/20,98,1,92,POINT (126.1923 43.6661)
18077,Liaoning,China,41.2956,122.6085,3/31/20,139,2,124,POINT (122.6085 41.2956)
18078,Macau,China,22.1667,113.55,3/31/20,41,0,10,POINT (113.55 22.1667)
18079,Ningxia,China,37.2692,106.1655,3/31/20,75,0,75,POINT (106.1655 37.2692)
18080,Qinghai,China,35.7452,95.9956,3/31/20,18,0,18,POINT (95.9956 35.7452)
18081,Shaanxi,China,35.1917,108.8701,3/31/20,253,3,242,POINT (108.8701 35.1917)
18082,Shandong,China,36.3427,118.1498,3/31/20,774,7,753,POINT (118.1498 36.3427)
18083,Shanghai,China,31.202,121.4491,3/31/20,509,5,341,POINT (121.4491 31.202)
18084,Shanxi,China,37.5777,112.2922,3/31/20,136,0,133,POINT (112.2922 37.5777)
18085,Sichuan,China,30.6171,102.7103,3/31/20,550,3,536,POINT (102.7103 30.6171)
18086,Tianjin,China,39.3054,117.323,3/31/20,174,3,135,POINT (117.323 39.3054)
18087,Tibet,China,31.6927,88.0924,3/31/20,1,0,1,POINT (88.0924 31.6927)
18088,Xinjiang,China,41.1129,85.2401,3/31/20,76,3,73,POINT (85.2401 41.1129)
18089,Yunnan,China,24.974,101.487,3/31/20,182,2,172,POINT (101.487 24.974)
18090,Zhejiang,China,29.1832,120.0934,3/31/20,1257,1,1226,POINT (120.0934 29.1832)
18091,,Colombia,4.5709,-74.2973,3/31/20,906,16,31,POINT (-74.29730000000001 4.5709)
18092,,Congo (Brazzaville),-4.0383,21.7587,3/31/20,19,0,0,POINT (21.7587 -4.0383)
18093,,Congo (Kinshasa),-4.0383,21.7587,3/31/20,98,8,2,POINT (21.7587 -4.0383)
18094,,Costa Rica,9.7489,-83.7534,3/31/20,347,2,4,POINT (-83.7534 9.748900000000001)
18095,,Cote d'Ivoire,7.54,-5.5471,3/31/20,179,1,7,POINT (-5.5471 7.54)
18096,,Croatia,45.1,15.2,3/31/20,867,6,67,POINT (15.2 45.1)
18097,,Diamond Princess,0.0,0.0,3/31/20,712,10,603,POINT (0 0)
18098,,Cuba,22.0,-80.0,3/31/20,186,6,8,POINT (-80 22)
18099,,Cyprus,35.1264,33.4299,3/31/20,262,8,23,POINT (33.4299 35.1264)
18100,,Czechia,49.8175,15.473,3/31/20,3308,31,45,POINT (15.473 49.8175)
18101,Faroe Islands,Denmark,61.8926,-6.9118,3/31/20,169,0,74,POINT (-6.9118 61.8926)
18102,Greenland,Denmark,71.7069,-42.6043,3/31/20,10,0,2,POINT (-42.6043 71.7069)
18103,,Denmark,56.2639,9.5018,3/31/20,2860,90,1,POINT (9.501799999999999 56.2639)
18104,,Djibouti,11.8251,42.5903,3/31/20,30,0,0,POINT (42.5903 11.8251)
18105,,Dominican Republic,18.7357,-70.1627,3/31/20,1109,51,5,POINT (-70.1627 18.7357)
18106,,Ecuador,-1.8312,-78.1834,3/31/20,2240,75,54,POINT (-78.18340000000001 -1.8312)
18107,,Egypt,26.0,30.0,3/31/20,710,46,157,POINT (30 26)
18108,,El Salvador,13.7942,-88.8965,3/31/20,32,1,0,POINT (-88.8965 13.7942)
18109,,Equatorial Guinea,1.5,10.0,3/31/20,12,0,1,POINT (10 1.5)
18110,,Eritrea,15.1794,39.7823,3/31/20,15,0,0,POINT (39.7823 15.1794)
18111,,Estonia,58.5953,25.0136,3/31/20,745,4,26,POINT (25.0136 58.5953)
18112,,Eswatini,-26.5225,31.4659,3/31/20,9,0,0,POINT (31.4659 -26.5225)
18113,,Ethiopia,9.145,40.4897,3/31/20,26,0,2,POINT (40.4897 9.145)
18114,,Fiji,-17.7134,178.065,3/31/20,5,0,0,POINT (178.065 -17.7134)
18115,,Finland,64.0,26.0,3/31/20,1418,17,10,POINT (26 64)
18116,French Guiana,France,3.9339,-53.1258,3/31/20,43,0,6,POINT (-53.1258 3.9339)
18117,French Polynesia,France,-17.6797,149.4068,3/31/20,36,0,0,POINT (149.4068 -17.6797)
18118,Guadeloupe,France,16.25,-61.5833,3/31/20,114,4,22,POINT (-61.5833 16.25)
18119,Mayotte,France,-12.8275,45.1662,3/31/20,94,1,10,POINT (45.1662 -12.8275)
18120,New Caledonia,France,-20.9043,165.618,3/31/20,16,0,0,POINT (165.618 -20.9043)
18121,Reunion,France,-21.1351,55.2471,3/31/20,247,0,1,POINT (55.2471 -21.1351)
18122,Saint Barthelemy,France,17.9,-62.8333,3/31/20,6,0,1,POINT (-62.8333 17.9)
18123,St Martin,France,18.0708,-63.0501,3/31/20,15,1,2,POINT (-63.0501 18.0708)
18124,Martinique,France,14.6415,-61.0242,3/31/20,128,3,27,POINT (-61.0242 14.6415)
18125,,France,46.2276,2.2137,3/31/20,52128,3523,9444,POINT (2.2137 46.2276)
18126,,Gabon,-0.8037,11.6094,3/31/20,16,1,0,POINT (11.6094 -0.8037)
18127,,Gambia,13.4432,-15.3101,3/31/20,4,1,0,POINT (-15.3101 13.4432)
18128,,Georgia,42.3154,43.3569,3/31/20,110,0,21,POINT (43.3569 42.3154)
18129,,Germany,51.0,9.0,3/31/20,71808,775,16100,POINT (9 51)
18130,,Ghana,7.9465,-1.0232,3/31/20,161,5,31,POINT (-1.0232 7.9465)
18131,,Greece,39.0742,21.8243,3/31/20,1314,49,52,POINT (21.8243 39.0742)
18132,,Guatemala,15.7835,-90.2308,3/31/20,38,1,12,POINT (-90.2308 15.7835)
18133,,Guinea,9.9456,-9.6966,3/31/20,22,0,0,POINT (-9.6966 9.945600000000001)
18134,,Guyana,5.0,-58.75,3/31/20,12,2,0,POINT (-58.75 5)
18135,,Haiti,18.9712,-72.2852,3/31/20,15,0,1,POINT (-72.2852 18.9712)
18136,,Holy See,41.9029,12.4534,3/31/20,6,0,0,POINT (12.4534 41.9029)
18137,,Honduras,15.2,-86.2419,3/31/20,141,7,3,POINT (-86.2419 15.2)
18138,,Hungary,47.1625,19.5033,3/31/20,492,16,37,POINT (19.5033 47.1625)
18139,,Iceland,64.9631,-19.0208,3/31/20,1135,2,198,POINT (-19.0208 64.9631)
18140,,India,21.0,78.0,3/31/20,1397,35,123,POINT (78 21)
18141,,Indonesia,-0.7893,113.9213,3/31/20,1528,136,81,POINT (113.9213 -0.7893)
18142,,Iran,32.0,53.0,3/31/20,44605,2898,14656,POINT (53 32)
18143,,Iraq,33.0,44.0,3/31/20,694,50,170,POINT (44 33)
18144,,Ireland,53.1424,-7.6921,3/31/20,3235,71,5,POINT (-7.6921 53.1424)
18145,,Israel,31.0,35.0,3/31/20,5358,20,224,POINT (35 31)
18146,,Italy,43.0,12.0,3/31/20,105792,12428,15729,POINT (12 43)
18147,,Jamaica,18.1096,-77.2975,3/31/20,36,1,2,POINT (-77.2975 18.1096)
18148,,Japan,36.0,138.0,3/31/20,1953,56,424,POINT (138 36)
18149,,Jordan,31.24,36.51,3/31/20,274,5,30,POINT (36.51 31.24)
18150,,Kazakhstan,48.0196,66.9237,3/31/20,343,2,24,POINT (66.9237 48.0196)
18151,,Kenya,-0.0236,37.9062,3/31/20,59,1,1,POINT (37.9062 -0.0236)
18152,,South Korea,36.0,128.0,3/31/20,9786,162,5408,POINT (128 36)
18153,,Kuwait,29.5,47.75,3/31/20,289,0,73,POINT (47.75 29.5)
18154,,Kyrgyzstan,41.2044,74.7661,3/31/20,107,0,3,POINT (74.76609999999999 41.2044)
18155,,Latvia,56.8796,24.6032,3/31/20,398,0,1,POINT (24.6032 56.8796)
18156,,Lebanon,33.8547,35.8623,3/31/20,470,12,37,POINT (35.8623 33.8547)
18157,,Liberia,6.4281,-9.4295,3/31/20,3,0,0,POINT (-9.429500000000001 6.4281)
18158,,Liechtenstein,47.14,9.55,3/31/20,68,0,0,POINT (9.550000000000001 47.14)
18159,,Lithuania,55.1694,23.8813,3/31/20,537,8,7,POINT (23.8813 55.1694)
18160,,Luxembourg,49.8153,6.1296,3/31/20,2178,23,80,POINT (6.1296 49.8153)
18161,,Madagascar,-18.7669,46.8691,3/31/20,57,0,0,POINT (46.8691 -18.7669)
18162,,Malaysia,2.5,112.5,3/31/20,2766,43,537,POINT (112.5 2.5)
18163,,Maldives,3.2028,73.2207,3/31/20,18,0,13,POINT (73.22069999999999 3.2028)
18164,,Malta,35.9375,14.3754,3/31/20,169,0,2,POINT (14.3754 35.9375)
18165,,Mauritania,21.0079,10.9408,3/31/20,6,1,2,POINT (10.9408 21.0079)
18166,,Mauritius,-20.2,57.5,3/31/20,143,5,0,POINT (57.5 -20.2)
18167,,Mexico,23.6345,-102.5528,3/31/20,1094,28,35,POINT (-102.5528 23.6345)
18168,,Moldova,47.4116,28.3699,3/31/20,353,4,18,POINT (28.3699 47.4116)
18169,,Monaco,43.7333,7.4167,3/31/20,52,1,2,POINT (7.4167 43.7333)
18170,,Mongolia,46.8625,103.8467,3/31/20,12,0,2,POINT (103.8467 46.8625)
18171,,Montenegro,42.5,19.3,3/31/20,109,2,0,POINT (19.3 42.5)
18172,,Morocco,31.7917,-7.0926,3/31/20,617,36,24,POINT (-7.0926 31.7917)
18173,,Namibia,-22.9576,18.4904,3/31/20,11,0,2,POINT (18.4904 -22.9576)
18174,,Nepal,28.1667,84.25,3/31/20,5,0,1,POINT (84.25 28.1667)
18175,Aruba,Netherlands,12.5186,-70.0358,3/31/20,55,0,1,POINT (-70.03579999999999 12.5186)
18176,Curacao,Netherlands,12.1696,-68.99,3/31/20,11,1,2,POINT (-68.98999999999999 12.1696)
18177,Sint Maarten,Netherlands,18.0425,-63.0548,3/31/20,6,0,0,POINT (-63.0548 18.0425)
18178,,Netherlands,52.1326,5.2913,3/31/20,12595,1039,250,POINT (5.2913 52.1326)
18179,,New Zealand,-40.9006,174.886,3/31/20,647,1,74,POINT (174.886 -40.9006)
18180,,Nicaragua,12.8654,-85.2072,3/31/20,5,1,0,POINT (-85.2072 12.8654)
18181,,Niger,17.6078,8.0817,3/31/20,27,3,0,POINT (8.0817 17.6078)
18182,,Nigeria,9.082,8.6753,3/31/20,135,2,8,POINT (8.6753 9.082000000000001)
18183,,North Macedonia,41.6086,21.7453,3/31/20,329,9,12,POINT (21.7453 41.6086)
18184,,Norway,60.472,8.4689,3/31/20,4641,39,13,POINT (8.4689 60.472)
18185,,Oman,21.0,57.0,3/31/20,192,1,34,POINT (57 21)
18186,,Pakistan,30.3753,69.3451,3/31/20,1938,26,76,POINT (69.3451 30.3753)
18187,,Panama,8.538,-80.7821,3/31/20,1181,30,9,POINT (-80.7821 8.538)
18188,,Papua New Guinea,-6.315,143.9555,3/31/20,1,0,0,POINT (143.9555 -6.315)
18189,,Paraguay,-23.4425,-58.4438,3/31/20,65,3,1,POINT (-58.4438 -23.4425)
18190,,Peru,-9.19,-75.0152,3/31/20,1065,30,394,POINT (-75.01519999999999 -9.19)
18191,,Philippines,13.0,122.0,3/31/20,2084,88,49,POINT (122 13)
18192,,Poland,51.9194,19.1451,3/31/20,2311,33,7,POINT (19.1451 51.9194)
18193,,Portugal,39.3999,-8.2245,3/31/20,7443,160,43,POINT (-8.224500000000001 39.3999)
18194,,Qatar,25.3548,51.1839,3/31/20,781,2,62,POINT (51.1839 25.3548)
18195,,Romania,45.9432,24.9668,3/31/20,2245,82,220,POINT (24.9668 45.9432)
18196,,Russia,60.0,90.0,3/31/20,2337,17,121,POINT (90 60)
18197,,Rwanda,-1.9403,29.8739,3/31/20,75,0,0,POINT (29.8739 -1.9403)
18198,,Saint Lucia,13.9094,-60.9789,3/31/20,13,0,1,POINT (-60.9789 13.9094)
18199,,Saint Vincent and the Grenadines,12.9843,-61.2872,3/31/20,1,0,1,POINT (-61.2872 12.9843)
18200,,San Marino,43.9424,12.4578,3/31/20,236,26,13,POINT (12.4578 43.9424)
18201,,Saudi Arabia,24.0,45.0,3/31/20,1563,10,165,POINT (45 24)
18202,,Senegal,14.4974,-14.4524,3/31/20,175,0,40,POINT (-14.4524 14.4974)
18203,,Serbia,44.0165,21.0059,3/31/20,900,16,0,POINT (21.0059 44.0165)
18204,,Seychelles,-4.6796,55.492,3/31/20,10,0,0,POINT (55.492 -4.6796)
18205,,Singapore,1.2833,103.8333,3/31/20,926,3,240,POINT (103.8333 1.2833)
18206,,Slovakia,48.669,19.699,3/31/20,363,0,3,POINT (19.699 48.669)
18207,,Slovenia,46.1512,14.9955,3/31/20,802,15,10,POINT (14.9955 46.1512)
18208,,Somalia,5.1521,46.1996,3/31/20,5,0,1,POINT (46.1996 5.1521)
18209,,South Africa,-30.5595,22.9375,3/31/20,1353,5,31,POINT (22.9375 -30.5595)
18210,,Spain,40.0,-4.0,3/31/20,95923,8464,19259,POINT (-4 40)
18211,,Sri Lanka,7.0,81.0,3/31/20,143,2,17,POINT (81 7)
18212,,Sudan,12.8628,30.2176,3/31/20,7,2,1,POINT (30.2176 12.8628)
18213,,Suriname,3.9193,-56.0278,3/31/20,9,0,0,POINT (-56.0278 3.9193)
18214,,Sweden,63.0,16.0,3/31/20,4435,180,16,POINT (16 63)
18215,,Switzerland,46.8182,8.2275,3/31/20,16605,433,1823,POINT (8.227499999999999 46.8182)
18216,,Taiwan*,23.7,121.0,3/31/20,322,5,39,POINT (121 23.7)
18217,,Tanzania,-6.369,34.8888,3/31/20,19,1,1,POINT (34.8888 -6.369)
18218,,Thailand,15.0,101.0,3/31/20,1651,10,342,POINT (101 15)
